[DEBUG] 2020-03-23 13:19:15.584 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-03-23 13:19:15.591 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-03-23 13:19:15.596 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-03-23 13:19:15.666 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-03-23 13:19:15.669 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-03-23 13:19:15.811 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-03-23 13:19:15.812 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-03-23 13:19:15.822 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-03-23 13:19:16.114 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-03-23 13:19:16.123 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-03-23 13:19:16.124 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-03-23 13:19:16.133 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-03-23 13:19:16.151 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3fbfa96
[DEBUG] 2020-03-23 13:19:16.151 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3fbfa96
[DEBUG] 2020-03-23 13:19:16.151 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3fbfa96
[DEBUG] 2020-03-23 13:19:16.151 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2d7e1102
[DEBUG] 2020-03-23 13:19:16.152 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6d367020
[DEBUG] 2020-03-23 13:19:16.152 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@349d0836
[DEBUG] 2020-03-23 13:19:16.152 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@35c09b94
[DEBUG] 2020-03-23 13:19:16.153 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@35c09b94
[DEBUG] 2020-03-23 13:19:16.153 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@35c09b94
[DEBUG] 2020-03-23 13:19:16.153 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@17ae7628
[DEBUG] 2020-03-23 13:19:16.153 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@17ae7628
[DEBUG] 2020-03-23 13:19:16.153 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@17ae7628
[DEBUG] 2020-03-23 13:19:16.154 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@286b39c2
[DEBUG] 2020-03-23 13:19:16.154 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@286b39c2
[DEBUG] 2020-03-23 13:19:16.154 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@286b39c2
[DEBUG] 2020-03-23 13:19:16.155 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@5cbb84b1
