[DEBUG] 2020-04-27 11:23:50.050 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-27 11:23:50.057 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-27 11:23:50.059 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-27 11:23:50.098 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-27 11:23:50.101 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-27 11:23:50.204 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-27 11:23:50.205 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-27 11:23:50.209 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-27 11:23:50.365 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-27 11:23:50.376 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-27 11:23:50.377 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-04-27 11:23:50.386 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-04-27 11:23:50.400 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7e736350
[DEBUG] 2020-04-27 11:23:50.400 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7e736350
[DEBUG] 2020-04-27 11:23:50.400 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7e736350
[DEBUG] 2020-04-27 11:23:50.401 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5d7835a8
[DEBUG] 2020-04-27 11:23:50.401 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1816e24a
[DEBUG] 2020-04-27 11:23:50.401 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@162b3d47
[DEBUG] 2020-04-27 11:23:50.402 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2e23c180
[DEBUG] 2020-04-27 11:23:50.402 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@2e23c180
[DEBUG] 2020-04-27 11:23:50.402 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@2e23c180
[DEBUG] 2020-04-27 11:23:50.402 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5acc9fdf
