[DEBUG] 2020-03-31 20:48:37.588 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-03-31 20:48:37.592 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-03-31 20:48:37.594 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-03-31 20:48:37.653 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-03-31 20:48:37.654 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-03-31 20:48:37.792 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-03-31 20:48:37.793 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-03-31 20:48:37.798 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-03-31 20:48:38.017 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-03-31 20:48:38.030 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-03-31 20:48:38.030 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-03-31 20:48:38.040 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-03-31 20:48:38.068 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@48ea2003
[DEBUG] 2020-03-31 20:48:38.069 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@48ea2003
[DEBUG] 2020-03-31 20:48:38.070 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@48ea2003
[DEBUG] 2020-03-31 20:48:38.070 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@a50ae65
[DEBUG] 2020-03-31 20:48:38.071 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5972d253
[DEBUG] 2020-03-31 20:48:38.071 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5b5c0057
[DEBUG] 2020-03-31 20:48:38.071 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@273842a6
[DEBUG] 2020-03-31 20:48:38.071 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@273842a6
[DEBUG] 2020-03-31 20:48:38.071 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@273842a6
[DEBUG] 2020-03-31 20:48:38.072 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@777c350f
[DEBUG] 2020-03-31 20:48:38.072 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@777c350f
[DEBUG] 2020-03-31 20:48:38.075 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@777c350f
[DEBUG] 2020-03-31 20:48:38.079 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@726a17c4
[DEBUG] 2020-03-31 20:48:38.080 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@726a17c4
[DEBUG] 2020-03-31 20:48:38.080 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@726a17c4
[DEBUG] 2020-03-31 20:48:38.081 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@40ab8a8
[DEBUG] 2020-03-31 20:48:38.081 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@40ab8a8
[DEBUG] 2020-03-31 20:48:38.081 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@40ab8a8
[DEBUG] 2020-03-31 20:48:38.082 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6dd93a21
[DEBUG] 2020-03-31 20:48:38.082 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@6dd93a21
[DEBUG] 2020-03-31 20:48:38.082 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@6dd93a21
[DEBUG] 2020-03-31 20:48:38.083 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@37095ded
[DEBUG] 2020-03-31 20:48:38.083 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@37095ded
[DEBUG] 2020-03-31 20:48:38.083 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@37095ded
[DEBUG] 2020-03-31 20:48:38.084 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@30b2b76f
[DEBUG] 2020-03-31 20:48:38.085 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@30b2b76f
[DEBUG] 2020-03-31 20:48:38.085 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@30b2b76f
[DEBUG] 2020-03-31 20:48:38.085 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4c0884e8
[DEBUG] 2020-03-31 20:48:38.085 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4c0884e8
[DEBUG] 2020-03-31 20:48:38.086 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@7cedfa63
