[DEBUG] 2020-04-21 16:15:16.533 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-21 16:15:16.539 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-21 16:15:16.542 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-21 16:15:16.601 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-21 16:15:16.603 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-21 16:15:16.708 [http-nio-8080-exec-2] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-04-21 16:15:16.709 [http-nio-8080-exec-2] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-04-21 16:15:16.726 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-21 16:15:16.955 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-21 16:15:16.969 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-21 16:15:16.970 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-04-21 16:15:16.985 [http-nio-8080-exec-2] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-04-21 16:15:17.011 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@494c937f
[DEBUG] 2020-04-21 16:15:17.011 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@494c937f
[DEBUG] 2020-04-21 16:15:17.011 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@494c937f
[DEBUG] 2020-04-21 16:15:17.012 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@c2f0cca
[DEBUG] 2020-04-21 16:15:17.012 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@bf74167
[DEBUG] 2020-04-21 16:15:17.012 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@ea94620
[DEBUG] 2020-04-21 16:15:17.013 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@610970b2
[DEBUG] 2020-04-21 16:15:17.013 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@610970b2
[DEBUG] 2020-04-21 16:15:17.013 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@610970b2
[DEBUG] 2020-04-21 16:15:17.013 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6217fa68
[DEBUG] 2020-04-21 16:15:17.014 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6217fa68
[DEBUG] 2020-04-21 16:15:17.014 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6217fa68
[DEBUG] 2020-04-21 16:15:17.014 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@4e077578
[DEBUG] 2020-04-21 16:15:17.014 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@4e077578
[DEBUG] 2020-04-21 16:15:17.014 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@4e077578
[DEBUG] 2020-04-21 16:15:17.015 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4161cde9
[DEBUG] 2020-04-21 16:15:17.015 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4161cde9
[DEBUG] 2020-04-21 16:15:17.015 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4161cde9
[DEBUG] 2020-04-21 16:15:17.016 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@68a7070d
[DEBUG] 2020-04-21 16:15:17.016 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@68a7070d
[DEBUG] 2020-04-21 16:15:17.016 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@68a7070d
[DEBUG] 2020-04-21 16:15:17.017 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@535b648d
[DEBUG] 2020-04-21 16:15:17.017 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@535b648d
[DEBUG] 2020-04-21 16:15:17.017 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@535b648d
[DEBUG] 2020-04-21 16:15:17.018 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@15fc3b35
[DEBUG] 2020-04-21 16:15:17.018 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@15fc3b35
[DEBUG] 2020-04-21 16:15:17.018 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@15fc3b35
[DEBUG] 2020-04-21 16:15:17.018 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@73b1491e
[DEBUG] 2020-04-21 16:15:17.019 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@73b1491e
[DEBUG] 2020-04-21 16:15:17.019 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@77e9493f
[DEBUG] 2020-04-21 16:15:17.019 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@77e9493f
[DEBUG] 2020-04-21 16:15:17.020 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@4a917de
[DEBUG] 2020-04-21 16:15:17.020 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@4a917de
[DEBUG] 2020-04-21 16:15:17.020 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@42f2f531
[DEBUG] 2020-04-21 16:15:17.021 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@25775c2f
[DEBUG] 2020-04-21 16:15:17.022 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@a7a6b94
[DEBUG] 2020-04-21 16:15:17.022 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@a7a6b94
[DEBUG] 2020-04-21 16:15:17.022 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@191a14ff
[DEBUG] 2020-04-21 16:15:17.022 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@191a14ff
[DEBUG] 2020-04-21 16:15:17.038 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@722596c9
[DEBUG] 2020-04-21 16:15:17.039 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@722596c9
[DEBUG] 2020-04-21 16:15:17.040 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@5c1115d4
[DEBUG] 2020-04-21 16:15:17.040 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@5c1115d4
[DEBUG] 2020-04-21 16:15:17.041 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@34206e4
[DEBUG] 2020-04-21 16:15:17.041 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@34206e4
[DEBUG] 2020-04-21 16:15:17.042 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@4fffd212
[DEBUG] 2020-04-21 16:15:17.042 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@4fffd212
[DEBUG] 2020-04-21 16:15:17.043 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@71599959
[DEBUG] 2020-04-21 16:15:17.043 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@71599959
[DEBUG] 2020-04-21 16:15:17.044 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@27428b0c
[DEBUG] 2020-04-21 16:15:17.044 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@27428b0c
[DEBUG] 2020-04-21 16:15:17.048 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@25112271
[DEBUG] 2020-04-21 16:15:17.048 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@25112271
[DEBUG] 2020-04-21 16:15:17.049 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@ffe92bd
[DEBUG] 2020-04-21 16:15:17.049 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@ffe92bd
[DEBUG] 2020-04-21 16:15:17.050 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@6b5af7b9
[DEBUG] 2020-04-21 16:15:17.050 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@6b5af7b9
[DEBUG] 2020-04-21 16:15:17.051 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@4f5478fa
[DEBUG] 2020-04-21 16:15:17.051 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@4f5478fa
[DEBUG] 2020-04-21 16:15:17.051 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@4f5478fa
[DEBUG] 2020-04-21 16:15:17.052 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@43e5b681
[DEBUG] 2020-04-21 16:15:17.052 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@7108090d
[DEBUG] 2020-04-21 16:15:17.052 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7108090d
[DEBUG] 2020-04-21 16:15:17.053 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7108090d
[DEBUG] 2020-04-21 16:15:17.053 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@6a465037
[DEBUG] 2020-04-21 16:15:17.054 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@5e67a854
[DEBUG] 2020-04-21 16:15:17.054 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@5e67a854
[DEBUG] 2020-04-21 16:15:17.055 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@5f89a3e7
[DEBUG] 2020-04-21 16:15:17.055 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@5f89a3e7
[DEBUG] 2020-04-21 16:15:17.055 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@4f880559
[DEBUG] 2020-04-21 16:15:17.056 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@4f880559
[DEBUG] 2020-04-21 16:15:17.056 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@5ad2cdbe
[DEBUG] 2020-04-21 16:15:17.056 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@5ad2cdbe
[DEBUG] 2020-04-21 16:15:17.057 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@5865cc57
[DEBUG] 2020-04-21 16:15:17.057 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@5865cc57
[DEBUG] 2020-04-21 16:15:17.057 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@62f3acae
[DEBUG] 2020-04-21 16:15:17.058 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@6c43cfa6
[DEBUG] 2020-04-21 16:15:17.058 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@6c43cfa6
[DEBUG] 2020-04-21 16:15:17.058 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@6c43cfa6
[DEBUG] 2020-04-21 16:15:17.059 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@34897c02
[DEBUG] 2020-04-21 16:15:17.059 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@34897c02
[DEBUG] 2020-04-21 16:15:17.059 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@34897c02
[DEBUG] 2020-04-21 16:15:17.059 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@52e730eb
[DEBUG] 2020-04-21 16:15:17.060 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@157be7fe
[DEBUG] 2020-04-21 16:15:17.060 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@6aa60b54
[DEBUG] 2020-04-21 16:15:17.060 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@6aa60b54
[DEBUG] 2020-04-21 16:15:17.060 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@6aa60b54
[DEBUG] 2020-04-21 16:15:17.061 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@57f0312e
[DEBUG] 2020-04-21 16:15:17.061 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@57f0312e
[DEBUG] 2020-04-21 16:15:17.061 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@57f0312e
[DEBUG] 2020-04-21 16:15:17.061 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@1a199c66
[DEBUG] 2020-04-21 16:15:17.061 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@75a4b49b
[DEBUG] 2020-04-21 16:15:17.062 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@646b1742
[DEBUG] 2020-04-21 16:15:17.062 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@646b1742
[DEBUG] 2020-04-21 16:15:17.063 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@78db5b9c
[DEBUG] 2020-04-21 16:15:17.063 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@7a9b9578
[DEBUG] 2020-04-21 16:15:17.064 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@7a9b9578
[DEBUG] 2020-04-21 16:15:17.064 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@3cdadf7b
[DEBUG] 2020-04-21 16:15:17.064 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@3cdadf7b
[DEBUG] 2020-04-21 16:15:17.065 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@5b02d698
[DEBUG] 2020-04-21 16:15:17.065 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@34749783
[DEBUG] 2020-04-21 16:15:17.066 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@535623a9
[DEBUG] 2020-04-21 16:15:17.068 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@63c08e1c
[DEBUG] 2020-04-21 16:15:17.068 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@63c08e1c
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@c7db2ec
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@7a7d34f8
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@206f003d
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@18729872
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@79f9a342
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@6ab08271
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@328619f2
[DEBUG] 2020-04-21 16:15:17.069 [http-nio-8080-exec-2] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@3ebbb6d8
[DEBUG] 2020-04-21 16:15:17.090 [http-nio-8080-exec-2] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-04-21 16:15:17.091 [http-nio-8080-exec-2] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-04-21 16:15:17.091 [http-nio-8080-exec-2] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
